bowler,venue,batting_team,dream 11 score,Matches_Played,avg_drm11_score,Economy,strike_rate,bowlerOppositionWiseMatches_Played,bowlerOppositionWiseavg_drm11_score,bowlerOppositionWiseEconomy,bowlerOppositionWisestrike_rate,bowlerVenueMatches_Played,bowlerVenueavg_drm11_score,bowlerVenueEconomy,bowlerVenuestrike_rate,Venue_Matches_Played,Venue_Avg_Batsmen_Strike_Rate,Venue_Avg_Batsmen_Average,Venue_Avg_Bowler_Economy,Venue_Avg_Bowler_Average,Venue_dream11
AJ Tye,Wankhede Stadium,Mumbai Indians,100,30,90.0,7.974789915966387,14.875,5,84.8,7.233644859813084,13.375,2,131.0,5.76,8.333333333333334,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
Basil Thampi,Wankhede Stadium,Mumbai Indians,50,25,68.56,9.217068645640074,20.73076923076923,4,83.0,7.411764705882353,14.166666666666666,3,59.333333333333336,7.475409836065574,30.5,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
DR Smith,Wankhede Stadium,Mumbai Indians,14,46,37.19565217391305,8.477558348294435,20.62962962962963,5,39.0,8.4375,21.33333333333333,5,42.4,8.631578947368421,14.25,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
HH Pandya,Wankhede Stadium,Gujarat Lions,6,81,48.901234567901234,8.130262112787927,22.087719298245613,3,16.0,8.444444444444445,30.0,30,51.6,8.55,20.0,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
Harbhajan Singh,Wankhede Stadium,Gujarat Lions,73,160,70.10625,6.741418764302059,21.714285714285715,4,63.75,7.0588235294117645,28.33333333333333,47,72.61702127659575,6.767175572519084,20.54901960784314,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
JJ Bumrah,Wankhede Stadium,Gujarat Lions,50,120,83.525,6.926146307315366,17.74534161490683,4,96.0,7.714285714285714,18.666666666666668,36,81.91666666666667,7.343283582089552,19.355555555555554,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
KH Pandya,Wankhede Stadium,Gujarat Lions,36,105,55.73333333333333,6.925176946410516,26.72972972972973,4,64.0,6.0,19.75,25,62.16,6.503225806451613,19.375,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
MJ McClenaghan,Wankhede Stadium,Gujarat Lions,102,56,82.91071428571429,7.693907875185736,17.946666666666665,4,88.5,7.959183673469388,16.333333333333332,26,87.5,7.915492957746479,16.384615384615383,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
MM Patel,Wankhede Stadium,Mumbai Indians,73,63,80.31746031746032,7.250361794500724,16.853658536585368,3,91.66666666666669,7.0,13.2,17,83.17647058823529,6.892950391644908,15.958333333333334,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
P Kumar,Wankhede Stadium,Mumbai Indians,65,119,69.36134453781513,7.06712172923777,25.852941176470587,16,68.3125,6.423529411764706,26.153846153846157,8,74.625,7.021978021978022,20.22222222222222,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
RA Jadeja,Wankhede Stadium,Mumbai Indians,48,197,57.15228426395939,7.3313019390581715,22.422360248447205,30,46.86666666666667,8.35490605427975,23.95,21,60.095238095238095,7.065,22.22222222222222,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
SL Malinga,Wankhede Stadium,Gujarat Lions,77,122,91.24590163934428,6.443846671149967,15.819148936170214,2,89.5,7.963636363636364,18.33333333333333,43,95.74418604651164,6.432637571157495,14.438356164383562,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
AF Milne,M Chinnaswamy Stadium,Rising Pune Supergiant,121,10,67.3,8.654377880184331,24.11111111111111,2,86.5,7.2,16.666666666666668,2,98.0,7.959183673469388,12.25,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
BA Stokes,M Chinnaswamy Stadium,Royal Challengers Bangalore,139,38,59.3421052631579,7.933609958506224,23.32258064516129,3,79.33333333333333,7.238095238095238,15.75,2,101.0,6.266666666666667,11.25,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
DT Christian,M Chinnaswamy Stadium,Royal Challengers Bangalore,50,49,58.69387755102041,7.496746203904555,23.05,3,68.66666666666667,5.6,37.5,2,50.0,7.92,52.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
Imran Tahir,M Chinnaswamy Stadium,Royal Challengers Bangalore,73,59,82.98305084745763,7.450746268656716,15.581395348837209,9,88.22222222222223,6.666666666666667,14.785714285714286,4,77.75,8.597938144329897,19.4,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
JD Unadkat,M Chinnaswamy Stadium,Royal Challengers Bangalore,96,93,70.15053763440861,8.464393179538616,19.94,11,56.45454545454545,8.794117647058824,22.666666666666668,13,57.53846153846154,8.24124513618677,25.7,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
P Negi,M Chinnaswamy Stadium,Rising Pune Supergiant,69,42,57.90476190476191,7.547066848567531,19.289473684210527,2,75.0,3.8181818181818175,22.0,12,51.41666666666666,8.022857142857143,15.909090909090908,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
S Aravind,M Chinnaswamy Stadium,Rising Pune Supergiant,98,38,74.21052631578948,7.66751269035533,16.416666666666668,2,73.0,7.1020408163265305,24.5,19,76.05263157894737,6.435233160621761,15.44,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
S Badree,M Chinnaswamy Stadium,Rising Pune Supergiant,71,12,69.08333333333333,7.0494296577946765,23.90909090909091,2,72.0,7.875,24.0,6,72.83333333333333,7.487603305785124,17.285714285714285,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
SN Thakur,M Chinnaswamy Stadium,Royal Challengers Bangalore,121,83,72.90361445783132,8.232323232323232,18.757894736842104,9,83.0,7.757575757575758,15.23076923076923,3,95.0,9.44,15.0,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
SR Watson,M Chinnaswamy Stadium,Rising Pune Supergiant,75,105,68.08571428571429,7.218530650444548,19.97196261682243,1,75.0,9.692307692307692,26.0,17,79.41176470588235,7.475138121546961,15.083333333333334,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
YS Chahal,M Chinnaswamy Stadium,Rising Pune Supergiant,16,144,79.72222222222223,7.251071647274954,16.835051546391753,2,17.0,9.9,22.0,41,78.04878048780488,7.176079734219269,16.72222222222222,87,132.02523471263223,1.3202523471263226,7.921514082757936,1.3202523471263226,325.1609195402299
A Mishra,Arun Jaitley Stadium,Kolkata Knight Riders,59,161,72.14906832298136,7.071678321678322,18.857142857142858,20,71.1,6.5011600928074245,21.55,45,77.91111111111111,6.828660436137072,16.05,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
AD Mathews,Arun Jaitley Stadium,Kolkata Knight Riders,24,44,52.31818181818182,7.836431226765799,28.821428571428573,6,49.5,7.2,36.66666666666666,8,39.125,8.268907563025211,39.66666666666666,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
C de Grandhomme,Arun Jaitley Stadium,Delhi Daredevils,6,19,32.68421052631579,7.852173913043479,32.857142857142854,3,6.0,13.0,21.0,2,6.0,12.0,14.0,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
CH Morris,Arun Jaitley Stadium,Kolkata Knight Riders,73,81,79.14814814814815,7.395891171571349,16.83177570093458,14,90.78571428571428,6.670807453416149,14.0,15,79.66666666666667,7.375,16.0,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
CR Woakes,Arun Jaitley Stadium,Delhi Daredevils,73,21,83.0,8.228941684665227,14.935483870967742,3,52.333333333333336,8.272727272727273,66.0,1,73.0,7.75,24.0,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
Kuldeep Yadav,Arun Jaitley Stadium,Delhi Daredevils,36,71,68.7605633802817,7.80513495720869,20.527027027027028,4,55.75,8.91891891891892,24.666666666666668,11,59.0,8.80188679245283,23.55555555555556,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
Mohammed Shami,Arun Jaitley Stadium,Kolkata Knight Riders,40,110,80.61818181818182,7.82070606902023,17.506944444444443,14,82.71428571428571,7.15727002967359,18.72222222222222,16,66.0,7.856733524355301,24.928571428571427,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
NM Coulter-Nile,Arun Jaitley Stadium,Delhi Daredevils,135,38,83.36842105263158,7.150224215246637,17.153846153846153,2,127.0,6.73469387755102,8.166666666666666,7,85.28571428571429,7.103448275862069,19.33333333333333,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
PJ Cummins,Arun Jaitley Stadium,Kolkata Knight Riders,100,42,76.66666666666667,7.8150753768844226,20.729166666666668,2,68.0,8.372093023255815,21.5,6,92.33333333333331,7.697368421052632,15.2,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
SP Narine,Arun Jaitley Stadium,Delhi Daredevils,104,161,77.61490683229813,6.498950682056663,20.945054945054945,13,94.84615384615384,6.120401337792642,13.0,8,80.0,7.645161290322581,18.6,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
UT Yadav,Arun Jaitley Stadium,Delhi Daredevils,67,140,72.54285714285714,7.797451813132963,19.876623376623375,9,75.77777777777777,7.586538461538462,20.8,29,78.17241379310344,7.921507064364207,16.333333333333332,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
Z Khan,Arun Jaitley Stadium,Kolkata Knight Riders,98,99,78.35353535353535,7.09402460456942,19.126050420168067,15,81.66666666666667,7.371951219512195,15.61904761904762,14,83.85714285714286,7.376146788990826,16.35,85,127.4266873157816,1.274266873157816,7.645601238946895,1.274266873157816,309.6823529411765
AR Patel,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,98,134,66.23880597014926,7.005888465535158,24.058333333333334,18,65.22222222222223,7.079691516709511,24.3125,6,52.0,8.11111111111111,27.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
B Kumar,Rajiv Gandhi International Stadium,Kings XI Punjab,191,160,77.6125,6.847421009991899,20.125,14,87.14285714285714,6.9375,14.545454545454543,43,76.32558139534883,7.370919881305638,21.0625,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
BB Sran,Rajiv Gandhi International Stadium,Kings XI Punjab,20,24,63.833333333333336,8.348837209302326,25.8,2,34.0,9.891891891891891,39.0,8,56.375,7.724550898203593,33.4,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
I Sharma,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,60,101,68.01980198019803,7.420560747663552,26.75,8,57.625,7.222929936305732,31.4,19,68.05263157894737,6.522321428571429,34.46153846153846,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
KC Cariappa,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,73,11,56.54545454545455,9.107142857142858,28.0,3,48.333333333333336,10.3125,64.0,2,46.5,11.052631578947368,38.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
MC Henriques,Rajiv Gandhi International Stadium,Kings XI Punjab,55,60,51.6,7.697650663942799,21.282608695652176,10,60.5,8.487046632124352,21.444444444444443,21,58.285714285714285,7.025210084033613,17.85,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
MM Sharma,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,110,100,74.85,8.102762966553563,15.748091603053435,12,85.91666666666667,8.858181818181817,14.473684210526317,4,88.0,7.957894736842105,15.833333333333334,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
Mohammad Nabi,Rajiv Gandhi International Stadium,Kings XI Punjab,71,17,62.52941176470589,7.043478260869565,26.53846153846154,4,42.75,9.506493506493506,77.0,6,77.16666666666667,5.571428571428571,18.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
Rashid Khan,Rajiv Gandhi International Stadium,Kings XI Punjab,96,109,83.53211009174312,6.491095111784767,17.952380952380953,8,101.25,6.155440414507772,12.0625,21,85.47619047619048,6.423529411764706,16.451612903225808,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
S Kaul,Rajiv Gandhi International Stadium,Kings XI Punjab,73,55,74.16363636363636,8.268174474959613,19.65079365079365,6,77.5,8.0,21.0,15,90.4,6.542465753424658,15.208333333333334,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
Sandeep Sharma,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,73,116,78.15517241379311,7.367794719226478,19.48550724637681,9,81.0,8.702702702702704,20.181818181818183,16,77.9375,7.693931398416886,19.94736842105263,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
AF Milne,Saurashtra Cricket Association Stadium,Gujarat Lions,79,10,67.3,8.654377880184331,24.11111111111111,1,79.0,8.88888888888889,27.0,1,79.0,8.88888888888889,27.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
AJ Tye,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,48,30,90.0,7.974789915966387,14.875,5,74.6,7.190082644628099,24.2,4,90.75,7.139240506329114,11.285714285714286,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
Basil Thampi,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,71,25,68.56,9.217068645640074,20.73076923076923,5,60.0,9.268292682926829,61.5,4,84.0,8.175824175824175,15.166666666666666,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
DR Smith,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,8,46,37.19565217391305,8.477558348294435,20.62962962962963,6,40.16666666666666,8.08695652173913,13.8,5,23.6,11.023255813953488,21.5,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
DS Kulkarni,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,75,92,67.83695652173913,7.560767590618337,20.615384615384617,13,74.53846153846153,7.085106382978723,18.8,6,47.16666666666666,9.6,36.66666666666666,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
P Negi,Saurashtra Cricket Association Stadium,Gujarat Lions,79,42,57.90476190476191,7.547066848567531,19.289473684210527,2,65.0,6.789473684210527,19.0,1,79.0,4.8,25.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
RA Jadeja,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,42,197,57.15228426395939,7.3313019390581715,22.422360248447205,27,66.74074074074075,7.044444444444444,19.285714285714285,9,56.77777777777778,8.406976744186046,24.571428571428573,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
S Aravind,Saurashtra Cricket Association Stadium,Gujarat Lions,69,38,74.21052631578948,7.66751269035533,16.416666666666668,4,55.5,7.185185185185185,40.5,1,69.0,12.48,25.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
S Kaushik,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,38,10,56.4,8.314285714285715,35.0,2,35.0,13.263157894736842,40.0,4,72.5,8.021739130434783,23.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
SR Watson,Saurashtra Cricket Association Stadium,Gujarat Lions,18,105,68.08571428571429,7.218530650444548,19.97196261682243,4,66.75,7.235294117647059,13.6,2,44.5,9.085714285714284,35.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
TM Head,Saurashtra Cricket Association Stadium,Gujarat Lions,49,5,32.6,10.125,16.0,2,26.5,10.235294117647058,17.0,1,49.0,9.0,12.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
YS Chahal,Saurashtra Cricket Association Stadium,Gujarat Lions,125,144,79.72222222222223,7.251071647274954,16.835051546391753,5,87.6,7.627118644067797,14.75,2,101.0,7.176470588235294,12.75,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
A Mishra,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,36,161,72.14906832298136,7.071678321678322,18.857142857142858,14,65.64285714285714,7.154639175257732,22.384615384615383,27,77.77777777777777,6.991816693944354,17.970588235294116,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
AD Mathews,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,32,44,52.31818181818182,7.836431226765799,28.821428571428573,4,43.75,9.341772151898734,79.0,2,28.0,10.838709677419354,33.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
B Kumar,Rajiv Gandhi International Stadium,Delhi Daredevils,50,160,77.6125,6.847421009991899,20.125,12,64.08333333333333,6.933774834437086,60.4,43,76.32558139534883,7.370919881305638,21.0625,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
CH Morris,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,154,81,79.14814814814815,7.395891171571349,16.83177570093458,12,69.58333333333333,7.2439024390243905,18.923076923076923,4,104.5,6.675,8.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
J Yadav,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,26,20,52.35,6.587939698492463,44.22222222222222,5,54.8,6.9818181818181815,55.0,2,49.5,7.263157894736842,38.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
MC Henriques,Rajiv Gandhi International Stadium,Delhi Daredevils,38,60,51.6,7.697650663942799,21.282608695652176,9,50.0,9.019354838709678,25.83333333333333,21,58.285714285714285,7.025210084033613,17.85,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
Mohammed Siraj,Rajiv Gandhi International Stadium,Delhi Daredevils,98,79,70.72151898734177,7.649913344887349,21.37037037037037,4,79.75,9.73469387755102,19.6,6,87.83333333333333,7.125,16.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
PJ Cummins,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,50,42,76.66666666666667,7.8150753768844226,20.729166666666668,5,69.2,7.229508196721311,30.5,1,50.0,8.64,26.0,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
Rashid Khan,Rajiv Gandhi International Stadium,Delhi Daredevils,48,109,83.53211009174312,6.491095111784767,17.952380952380953,4,72.5,7.1875,24.0,21,85.47619047619048,6.423529411764706,16.451612903225808,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
S Kaul,Rajiv Gandhi International Stadium,Delhi Daredevils,85,55,74.16363636363636,8.268174474959613,19.65079365079365,4,69.25,9.36734693877551,32.666666666666664,15,90.4,6.542465753424658,15.208333333333334,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
Yuvraj Singh,Rajiv Gandhi International Stadium,Delhi Daredevils,62,73,37.57534246575342,7.238095238095238,22.615384615384617,14,41.57142857142857,6.610169491525424,22.125,6,47.5,5.178082191780822,14.6,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
Z Khan,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,48,99,78.35353535353535,7.09402460456942,19.126050420168067,4,67.75,7.346938775510204,32.666666666666664,3,89.0,8.054794520547945,14.6,71,123.3528334219701,1.233528334219701,7.401170005318206,1.233528334219701,297.0
AR Patel,Holkar Cricket Stadium,Mumbai Indians,26,134,66.23880597014926,7.005888465535158,24.058333333333334,19,59.21052631578947,7.727506426735219,29.923076923076923,6,51.5,6.966101694915254,39.333333333333336,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
HH Pandya,Holkar Cricket Stadium,Kings XI Punjab,24,81,48.901234567901234,8.130262112787927,22.087719298245613,6,52.5,10.333333333333334,42.0,2,51.5,9.076923076923077,39.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
Harbhajan Singh,Holkar Cricket Stadium,Kings XI Punjab,24,160,70.10625,6.741418764302059,21.714285714285715,22,72.63636363636364,7.229508196721311,20.33333333333333,1,24.0,6.0,13.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
I Sharma,Holkar Cricket Stadium,Mumbai Indians,42,101,68.01980198019803,7.420560747663552,26.75,14,80.35714285714286,7.672727272727273,19.41176470588235,1,42.0,14.5,25.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
JJ Bumrah,Holkar Cricket Stadium,Kings XI Punjab,75,120,83.525,6.926146307315366,17.74534161490683,12,92.66666666666669,5.813148788927336,14.45,2,77.0,5.64,25.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
KH Pandya,Holkar Cricket Stadium,Kings XI Punjab,75,105,55.73333333333333,6.925176946410516,26.72972972972973,9,50.77777777777778,7.857142857142857,33.6,2,56.0,6.9375,16.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
MJ McClenaghan,Holkar Cricket Stadium,Kings XI Punjab,112,56,82.91071428571429,7.693907875185736,17.946666666666665,8,82.0,8.1,20.0,2,93.5,9.0,16.666666666666668,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
MM Sharma,Holkar Cricket Stadium,Mumbai Indians,57,100,74.85,8.102762966553563,15.748091603053435,19,89.42105263157895,8.457831325301205,12.575757575757576,5,46.8,10.294736842105262,47.5,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
MP Stoinis,Holkar Cricket Stadium,Mumbai Indians,45,55,44.4,9.040322580645162,18.6,10,58.4,9.146853146853148,11.916666666666666,6,37.16666666666666,9.686746987951809,27.666666666666668,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
SL Malinga,Holkar Cricket Stadium,Kings XI Punjab,46,122,91.24590163934428,6.443846671149967,15.819148936170214,14,101.78571428571428,7.125,13.037037037037036,1,46.0,12.923076923076923,27.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
Sandeep Sharma,Holkar Cricket Stadium,Mumbai Indians,40,116,78.15517241379311,7.367794719226478,19.48550724637681,15,78.86666666666666,7.132743362831858,17.842105263157894,3,70.33333333333333,8.26086956521739,23.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
Swapnil Singh,Holkar Cricket Stadium,Mumbai Indians,24,7,24.428571428571427,8.794520547945206,73.0,2,18.0,11.0,20.0,2,36.5,9.0,24.0,9,139.18575063613233,1.3918575063613232,8.351145038167939,1.3918575063613232,335.0
Basil Thampi,Eden Gardens,Kolkata Knight Riders,96,25,68.56,9.217068645640074,20.73076923076923,3,68.33333333333333,9.545454545454543,22.0,1,96.0,11.0,12.0,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
CR Woakes,Eden Gardens,Gujarat Lions,49,21,83.0,8.228941684665227,14.935483870967742,2,42.5,11.0,30.0,7,92.57142857142856,7.328571428571428,10.0,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
DR Smith,Eden Gardens,Kolkata Knight Riders,26,46,37.19565217391305,8.477558348294435,20.62962962962963,6,66.33333333333333,6.0638297872340425,11.75,4,49.75,7.047619047619048,21.0,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
DS Kulkarni,Eden Gardens,Kolkata Knight Riders,24,92,67.83695652173913,7.560767590618337,20.615384615384617,9,61.0,8.175824175824175,26.0,3,47.66666666666666,6.857142857142857,56.0,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
JP Faulkner,Eden Gardens,Kolkata Knight Riders,73,60,76.36666666666666,8.13053613053613,16.93421052631579,5,87.0,6.892561983471074,17.285714285714285,3,68.0,7.135135135135135,37.0,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
Kuldeep Yadav,Eden Gardens,Gujarat Lions,98,71,68.7605633802817,7.80513495720869,20.527027027027028,2,97.0,7.25,12.0,21,69.95238095238095,7.955947136563877,19.73913043478261,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
NM Coulter-Nile,Eden Gardens,Gujarat Lions,92,38,83.36842105263158,7.150224215246637,17.153846153846153,1,92.0,11.428571428571429,10.5,5,83.2,8.89090909090909,13.75,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
P Kumar,Eden Gardens,Kolkata Knight Riders,43,119,69.36134453781513,7.06712172923777,25.852941176470587,16,57.25,7.023411371237458,29.9,8,57.375,6.775510204081633,29.4,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
RA Jadeja,Eden Gardens,Kolkata Knight Riders,48,197,57.15228426395939,7.3313019390581715,22.422360248447205,26,55.57692307692308,7.232365145228216,25.36842105263158,12,56.91666666666666,8.747899159663865,26.444444444444443,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
SK Raina,Eden Gardens,Kolkata Knight Riders,49,69,37.971014492753625,7.070967741935484,31.0,10,34.0,6.886956521739131,28.75,4,24.25,7.166666666666667,36.0,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
SP Narine,Eden Gardens,Gujarat Lions,48,161,77.61490683229813,6.498950682056663,20.945054945054945,3,65.33333333333333,8.027027027027026,37.0,51,81.41176470588235,6.122241086587437,17.848484848484848,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
Shakib Al Hasan,Eden Gardens,Gujarat Lions,36,70,68.32857142857142,7.136633663366337,21.338028169014084,2,44.5,11.5,36.0,22,73.27272727272727,7.5711340206185564,18.653846153846157,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
UT Yadav,Eden Gardens,Gujarat Lions,47,140,72.54285714285714,7.797451813132963,19.876623376623375,2,35.5,8.75,24.0,25,60.88,7.771653543307087,25.4,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
A Mishra,Wankhede Stadium,Mumbai Indians,118,161,72.14906832298136,7.071678321678322,18.857142857142858,22,76.86363636363636,7.269902912621359,20.6,7,70.28571428571429,6.777777777777778,27.0,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
CH Morris,Wankhede Stadium,Mumbai Indians,112,81,79.14814814814815,7.395891171571349,16.83177570093458,10,78.9,7.643478260869565,17.692307692307693,7,91.71428571428572,7.594936708860759,13.166666666666666,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
HH Pandya,Wankhede Stadium,Delhi Daredevils,63,81,48.901234567901234,8.130262112787927,22.087719298245613,7,37.0,8.0,31.0,30,51.6,8.55,20.0,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
