bowler,venue,batting_team,dream 11 score,Matches_Played,avg_drm11_score,Economy,strike_rate,bowlerOppositionWiseMatches_Played,bowlerOppositionWiseavg_drm11_score,bowlerOppositionWiseEconomy,bowlerOppositionWisestrike_rate,bowlerVenueMatches_Played,bowlerVenueavg_drm11_score,bowlerVenueEconomy,bowlerVenuestrike_rate,Venue_Matches_Played,Venue_Avg_Batsmen_Strike_Rate,Venue_Avg_Batsmen_Average,Venue_Avg_Bowler_Economy,Venue_Avg_Bowler_Average,Venue_dream11
R Tewatia,Arun Jaitley Stadium,Kolkata Knight Riders,0,52,19.96153846153846,7.53810623556582,24.05555555555556,8,34.0,6.564102564102564,11.7,4,12.75,6.418604651162791,43.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
SP Narine,Arun Jaitley Stadium,Delhi Daredevils,0,161,35.73913043478261,6.498950682056663,20.945054945054945,13,57.46153846153846,6.120401337792642,13.0,1,0.0,11.666666666666666,19.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
Shivam Mavi,Arun Jaitley Stadium,Delhi Daredevils,52,32,28.71875,7.88646288209607,20.818181818181817,2,42.5,10.615384615384617,13.0,1,52.0,12.923076923076923,13.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
TA Boult,Arun Jaitley Stadium,Kolkata Knight Riders,50,88,38.43181818181818,7.767064439140811,18.705357142857142,9,42.11111111111112,7.921182266009852,15.615384615384617,8,47.25,7.746031746031746,13.5,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
V Shankar,Arun Jaitley Stadium,Kolkata Knight Riders,0,22,13.545454545454543,7.511627906976744,21.5,4,3.25,8.0,42.0,2,0.0,10.615384615384617,15.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
BCJ Cutting,Maharashtra Cricket Association Stadium,Chennai Super Kings,0,17,19.41176470588235,8.791666666666666,24.0,1,0.0,11.142857142857142,8.0,1,0.0,11.142857142857142,8.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
DJ Bravo,Maharashtra Cricket Association Stadium,Mumbai Indians,25,158,36.77848101265823,7.605582524271845,15.92270531400966,22,45.81818181818182,7.278688524590164,13.555555555555555,7,33.57142857142857,8.97841726618705,15.444444444444445,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
DL Chahar,Maharashtra Cricket Association Stadium,Mumbai Indians,0,73,31.56164383561644,7.30125,21.62162162162162,13,30.846153846153847,7.5234375,19.692307692307693,7,21.571428571428573,6.685714285714286,28.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
HH Pandya,Maharashtra Cricket Association Stadium,Chennai Super Kings,25,81,19.493827160493822,8.130262112787927,22.087719298245613,11,24.63636363636364,6.775280898876405,19.77777777777778,3,16.666666666666668,8.419354838709678,31.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
Harbhajan Singh,Maharashtra Cricket Association Stadium,Mumbai Indians,25,160,30.71875,6.741418764302059,21.714285714285715,6,8.333333333333334,5.950819672131147,61.0,6,18.33333333333333,6.564102564102564,29.25,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
Imran Tahir,Maharashtra Cricket Association Stadium,Mumbai Indians,0,59,43.1864406779661,7.450746268656716,15.581395348837209,14,37.57142857142857,8.212624584717608,16.72222222222222,9,52.888888888888886,8.067961165048544,12.875,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
JJ Bumrah,Maharashtra Cricket Association Stadium,Chennai Super Kings,0,120,40.75833333333333,6.926146307315366,17.74534161490683,14,24.142857142857142,7.082840236686391,28.166666666666668,3,26.33333333333333,6.739726027397261,24.33333333333333,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
KH Pandya,Maharashtra Cricket Association Stadium,Chennai Super Kings,50,105,20.97142857142857,6.925176946410516,26.72972972972973,10,23.1,7.531914893617022,26.857142857142858,3,14.666666666666666,9.48,25.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
M Markande,Maharashtra Cricket Association Stadium,Chennai Super Kings,0,30,28.9,8.087394957983193,20.517241379310345,4,40.25,7.129411764705883,17.0,1,0.0,9.157894736842104,20.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
MJ McClenaghan,Maharashtra Cricket Association Stadium,Chennai Super Kings,50,56,37.625,7.693907875185736,17.946666666666665,6,33.0,8.041666666666666,18.0,3,33.333333333333336,7.232876712328767,18.25,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
SN Thakur,Maharashtra Cricket Association Stadium,Mumbai Indians,0,83,31.72289156626506,8.232323232323232,18.757894736842104,12,27.5,8.815384615384616,21.666666666666668,9,32.0,7.583756345177665,19.7,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
SR Watson,Maharashtra Cricket Association Stadium,Mumbai Indians,0,105,29.723809523809525,7.218530650444548,19.97196261682243,15,26.666666666666668,8.018018018018019,23.785714285714285,6,12.5,7.317073170731708,41.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
BA Stokes,Sawai Mansingh Stadium,Sunrisers Hyderabad,0,38,23.44736842105263,7.933609958506224,23.32258064516129,7,15.142857142857142,8.971428571428572,26.25,9,18.22222222222222,8.240963855421686,27.666666666666668,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
Basil Thampi,Sawai Mansingh Stadium,Rajasthan Royals,19,25,29.12,9.217068645640074,20.73076923076923,2,6.5,17.333333333333332,18.0,1,19.0,13.0,12.0,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
DS Kulkarni,Sawai Mansingh Stadium,Sunrisers Hyderabad,0,92,29.27173913043478,7.560767590618337,20.615384615384617,14,17.857142857142858,7.214876033057851,30.25,12,25.08333333333333,7.659574468085107,26.11111111111111,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
IS Sodhi,Sawai Mansingh Stadium,Sunrisers Hyderabad,25,8,35.125,6.626373626373627,20.22222222222222,1,25.0,8.333333333333334,18.0,4,29.5,6.6,22.5,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
JC Archer,Sawai Mansingh Stadium,Sunrisers Hyderabad,87,40,39.375,6.838905775075988,20.142857142857142,4,49.0,6.6,16.666666666666668,11,34.36363636363637,6.789473684210527,22.166666666666668,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
JD Unadkat,Sawai Mansingh Stadium,Sunrisers Hyderabad,25,93,29.827956989247312,8.464393179538616,19.94,12,37.66666666666666,8.108108108108109,16.1875,13,23.384615384615383,9.18819188191882,22.58333333333333,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
K Gowtham,Sawai Mansingh Stadium,Sunrisers Hyderabad,64,34,18.94117647058824,7.873720136518771,26.63636363636364,3,19.33333333333333,7.428571428571429,21.0,10,29.5,6.409090909090909,19.55555555555556,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
MK Lomror,Sawai Mansingh Stadium,Sunrisers Hyderabad,0,10,5.8,7.623529411764705,42.5,3,11.0,7.4,30.0,2,0.0,9.0,20.0,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
Rashid Khan,Sawai Mansingh Stadium,Rajasthan Royals,25,109,42.65137614678899,6.491095111784767,17.952380952380953,13,37.69230769230769,6.133333333333334,19.6875,2,25.0,7.625,24.0,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
S Kaul,Sawai Mansingh Stadium,Rajasthan Royals,50,55,31.98181818181818,8.268174474959613,19.65079365079365,7,31.714285714285715,7.518072289156627,20.75,3,29.0,7.561643835616438,24.33333333333333,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
Sandeep Sharma,Sawai Mansingh Stadium,Rajasthan Royals,51,116,35.98275862068966,7.367794719226478,19.48550724637681,9,23.444444444444443,7.513761467889908,43.6,1,51.0,3.75,24.0,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
Shakib Al Hasan,Sawai Mansingh Stadium,Rajasthan Royals,0,70,29.15714285714286,7.136633663366337,21.338028169014084,10,39.5,6.1076233183856505,17.153846153846153,3,27.666666666666668,7.391304347826087,23.0,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
YK Pathan,Sawai Mansingh Stadium,Rajasthan Royals,33,82,17.24390243902439,6.952702702702703,25.73913043478261,5,33.8,6.28125,12.8,11,13.545454545454543,7.1688311688311686,30.8,52.0,121.97605278162418,25.99826388888889,7.318563166897451,25.99826388888889,288.86538461538464
AD Russell,M.Chinnaswamy Stadium,Royal Challengers Bangalore,87,98,29.081632653061224,8.634238787113077,14.933962264150944,14,23.428571428571427,8.704918032786885,20.33333333333333,2,40.5,10.384615384615383,8.666666666666666,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
Kuldeep Yadav,M.Chinnaswamy Stadium,Royal Challengers Bangalore,25,71,30.47887323943662,7.80513495720869,20.527027027027028,7,23.428571428571427,8.622754491017965,27.83333333333333,2,29.0,6.375,24.0,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
M Ashwin,M.Chinnaswamy Stadium,Kolkata Knight Riders,50,44,23.25,7.556792873051225,25.65714285714286,7,28.142857142857142,8.18978102189781,19.571428571428573,2,41.5,8.081632653061224,16.333333333333332,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
MG Johnson,M.Chinnaswamy Stadium,Royal Challengers Bangalore,0,54,35.629629629629626,7.531129900076864,19.71212121212121,7,23.571428571428573,7.074074074074074,32.4,1,0.0,11.68421052631579,20.0,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
Mohammed Siraj,M.Chinnaswamy Stadium,Kolkata Knight Riders,79,79,30.240506329113924,7.649913344887349,21.37037037037037,12,33.833333333333336,6.622222222222222,19.285714285714285,8,29.625,8.470588235294118,20.77777777777778,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
PP Chawla,M.Chinnaswamy Stadium,Royal Challengers Bangalore,0,180,31.08888888888889,7.702173913043478,19.574468085106385,23,26.65217391304348,7.363636363636363,24.31578947368421,2,0.0,7.714285714285714,44.0,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
SP Narine,M.Chinnaswamy Stadium,Royal Challengers Bangalore,0,161,35.73913043478261,6.498950682056663,20.945054945054945,18,41.72222222222222,6.317241379310345,18.91304347826087,2,12.5,8.204081632653061,49.0,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
Shivam Mavi,M.Chinnaswamy Stadium,Royal Challengers Bangalore,0,32,28.71875,7.88646288209607,20.818181818181817,2,12.5,6.51063829787234,47.0,1,0.0,6.0,20.0,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
TG Southee,M.Chinnaswamy Stadium,Kolkata Knight Riders,0,54,30.314814814814813,7.996830427892235,22.140350877192983,7,21.0,9.209302325581396,34.4,6,12.833333333333334,9.402985074626866,44.66666666666666,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
UT Yadav,M.Chinnaswamy Stadium,Kolkata Knight Riders,0,140,31.742857142857144,7.797451813132963,19.876623376623375,9,40.77777777777778,6.956521739130435,15.923076923076923,12,36.25,8.252707581227437,18.466666666666665,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
YS Chahal,M.Chinnaswamy Stadium,Kolkata Knight Riders,0,144,39.77777777777778,7.251071647274954,16.835051546391753,21,40.19047619047619,7.254658385093168,17.25,15,35.266666666666666,6.54054054054054,19.58823529411765,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
A Mishra,Maharashtra Cricket Association Stadium,Chennai Super Kings,25,161,34.285714285714285,7.071678321678322,18.857142857142858,16,24.5,6.869565217391305,24.642857142857142,4,70.25,6.131868131868132,10.11111111111111,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
Avesh Khan,Maharashtra Cricket Association Stadium,Chennai Super Kings,0,47,35.765957446808514,8.051724137931034,17.694915254237287,8,29.25,8.917127071823204,22.625,1,0.0,6.48,26.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
DJ Bravo,Maharashtra Cricket Association Stadium,Delhi Daredevils,-6,158,36.77848101265823,7.605582524271845,15.92270531400966,14,24.571428571428573,7.704,20.83333333333333,7,33.57142857142857,8.97841726618705,15.444444444444445,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
GJ Maxwell,Maharashtra Cricket Association Stadium,Chennai Super Kings,33,73,13.424657534246576,7.972318339100346,25.5,10,19.7,7.889763779527559,18.142857142857142,3,11.0,7.5,24.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
Harbhajan Singh,Maharashtra Cricket Association Stadium,Delhi Daredevils,0,160,30.71875,6.741418764302059,21.714285714285715,19,36.42105263157895,6.624113475177305,19.227272727272727,6,18.33333333333333,6.564102564102564,29.25,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
KM Asif,Maharashtra Cricket Association Stadium,Delhi Daredevils,44,7,25.0,9.188811188811188,20.428571428571427,1,44.0,13.263157894736842,9.5,1,44.0,13.263157894736842,9.5,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
L Ngidi,Maharashtra Cricket Association Stadium,Delhi Daredevils,25,14,57.85714285714285,7.543859649122807,12.214285714285714,2,44.5,4.695652173913044,15.333333333333334,3,69.66666666666667,4.421052631578948,10.857142857142858,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
LE Plunkett,Maharashtra Cricket Association Stadium,Chennai Super Kings,-6,7,15.142857142857142,8.61038961038961,38.5,1,-6.0,17.333333333333332,19.0,1,-6.0,17.333333333333332,19.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
R Tewatia,Maharashtra Cricket Association Stadium,Chennai Super Kings,0,52,19.96153846153846,7.53810623556582,24.05555555555556,6,42.333333333333336,7.948717948717949,14.625,2,3.0,7.4,32.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
RA Jadeja,Maharashtra Cricket Association Stadium,Delhi Daredevils,58,197,24.279187817258883,7.3313019390581715,22.422360248447205,17,19.058823529411764,7.119402985074627,22.33333333333333,7,27.142857142857142,7.560975609756097,20.5,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
SR Watson,Maharashtra Cricket Association Stadium,Delhi Daredevils,-6,105,29.723809523809525,7.218530650444548,19.97196261682243,12,34.5,6.142857142857143,18.0,6,12.5,7.317073170731708,41.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
TA Boult,Maharashtra Cricket Association Stadium,Chennai Super Kings,19,88,38.43181818181818,7.767064439140811,18.705357142857142,11,40.27272727272727,8.181818181818182,17.6,1,19.0,12.0,24.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
V Shankar,Maharashtra Cricket Association Stadium,Chennai Super Kings,25,22,13.545454545454543,7.511627906976744,21.5,2,25.0,6.666666666666667,13.5,1,25.0,7.6,15.0,35.0,125.98050867601616,24.42396313364055,7.55883052056097,24.42396313364055,313.2857142857143
C de Grandhomme,M.Chinnaswamy Stadium,Mumbai Indians,25,19,9.210526315789474,7.852173913043479,32.857142857142854,3,8.333333333333334,7.269230769230769,52.0,4,3.25,10.178571428571429,56.0,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
HH Pandya,M.Chinnaswamy Stadium,Royal Challengers Bangalore,79,81,19.493827160493822,8.130262112787927,22.087719298245613,10,12.9,9.77027027027027,29.6,2,36.5,10.37837837837838,12.333333333333334,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
JJ Bumrah,M.Chinnaswamy Stadium,Royal Challengers Bangalore,25,120,40.75833333333333,6.926146307315366,17.74534161490683,18,46.72222222222222,7.2,15.172413793103448,2,69.5,5.020408163265306,9.8,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
JP Duminy,M.Chinnaswamy Stadium,Royal Challengers Bangalore,-6,49,14.142857142857142,6.8644793152639085,30.47826086956522,4,-1.5,7.777777777777778,58.0,1,-6.0,14.0,13.0,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
KH Pandya,M.Chinnaswamy Stadium,Royal Challengers Bangalore,0,105,20.97142857142857,6.925176946410516,26.72972972972973,16,20.75,6.436657681940701,30.916666666666668,2,0.0,6.5,50.0,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
M Markande,M.Chinnaswamy Stadium,Royal Challengers Bangalore,33,30,28.9,8.087394957983193,20.517241379310345,3,33.0,7.377049180327869,20.33333333333333,2,33.0,8.5,18.0,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
MJ McClenaghan,M.Chinnaswamy Stadium,Royal Challengers Bangalore,50,56,37.625,7.693907875185736,17.946666666666665,9,40.11111111111112,8.365384615384615,16.0,2,22.0,8.842105263157896,19.0,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
Mohammed Siraj,M.Chinnaswamy Stadium,Mumbai Indians,50,79,30.240506329113924,7.649913344887349,21.37037037037037,11,22.818181818181817,7.051792828685259,27.88888888888889,8,29.625,8.470588235294118,20.77777777777778,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
TG Southee,M.Chinnaswamy Stadium,Mumbai Indians,58,54,30.314814814814813,7.996830427892235,22.140350877192983,4,40.75,7.648351648351649,18.2,6,12.833333333333334,9.402985074626866,44.66666666666666,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
UT Yadav,M.Chinnaswamy Stadium,Mumbai Indians,58,140,31.742857142857144,7.797451813132963,19.876623376623375,17,27.823529411764707,7.807017543859649,20.11764705882353,12,36.25,8.252707581227437,18.466666666666665,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
Washington Sundar,M.Chinnaswamy Stadium,Mumbai Indians,-6,56,19.642857142857142,7.172147001934236,27.210526315789476,10,21.5,6.309278350515464,27.714285714285715,7,21.428571428571427,8.263157894736842,19.0,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
YS Chahal,M.Chinnaswamy Stadium,Mumbai Indians,18,144,39.77777777777778,7.251071647274954,16.835051546391753,18,41.0,7.767220902612826,16.192307692307693,15,35.266666666666666,6.54054054054054,19.58823529411765,54.389608540925266,124.3365304920925,25.304586395201834,7.4601918295255505,25.304586395201834,301.70945471811496
A Mishra,Arun Jaitley Stadium,Rajasthan Royals,33,161,34.285714285714285,7.071678321678322,18.857142857142858,20,50.75,6.483221476510067,13.545454545454543,13,43.0,6.8979591836734695,15.473684210526317,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
Avesh Khan,Arun Jaitley Stadium,Rajasthan Royals,-6,47,35.765957446808514,8.051724137931034,17.694915254237287,6,44.66666666666666,8.015625,12.8,4,26.0,10.52054794520548,18.25,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
BA Stokes,Arun Jaitley Stadium,Delhi Daredevils,0,38,23.44736842105263,7.933609958506224,23.32258064516129,3,27.666666666666668,8.028169014084508,23.666666666666668,1,0.0,7.8,21.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
DS Kulkarni,Arun Jaitley Stadium,Delhi Daredevils,25,92,29.27173913043478,7.560767590618337,20.615384615384617,14,26.642857142857142,7.374045801526718,20.153846153846157,1,25.0,9.714285714285714,21.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
GJ Maxwell,Arun Jaitley Stadium,Rajasthan Royals,19,73,13.424657534246576,7.972318339100346,25.5,8,5.5,9.357142857142858,42.0,6,13.833333333333334,9.88888888888889,18.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
JC Archer,Arun Jaitley Stadium,Delhi Daredevils,33,40,39.375,6.838905775075988,20.142857142857142,1,33.0,9.0,20.0,1,33.0,9.0,20.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
JD Unadkat,Arun Jaitley Stadium,Delhi Daredevils,79,93,29.827956989247312,8.464393179538616,19.94,6,70.16666666666667,7.511111111111111,9.0,1,79.0,11.5,8.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
K Gowtham,Arun Jaitley Stadium,Delhi Daredevils,-6,34,18.94117647058824,7.873720136518771,26.63636363636364,2,9.5,12.333333333333334,18.0,2,6.0,7.166666666666667,38.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
LE Plunkett,Arun Jaitley Stadium,Rajasthan Royals,-6,7,15.142857142857142,8.61038961038961,38.5,1,-6.0,12.333333333333334,19.0,5,17.4,7.72972972972973,37.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
S Gopal,Arun Jaitley Stadium,Delhi Daredevils,27,48,29.70833333333333,7.97286012526096,19.16,2,30.0,9.2,15.0,2,38.5,7.833333333333333,12.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
S Nadeem,Arun Jaitley Stadium,Rajasthan Royals,-6,70,22.857142857142858,7.28393351800554,26.74074074074074,10,23.2,7.880597014925373,25.125,2,-3.0,11.666666666666666,20.0,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
TA Boult,Arun Jaitley Stadium,Rajasthan Royals,79,88,38.43181818181818,7.767064439140811,18.705357142857142,8,33.75,7.168421052631579,19.0,8,47.25,7.746031746031746,13.5,85.0,127.4266873157816,25.764646464646464,7.645601238946895,25.764646464646464,309.6823529411765
AD Russell,Eden Gardens,Chennai Super Kings,0,98,29.081632653061224,8.634238787113077,14.933962264150944,12,18.916666666666668,8.316831683168317,22.444444444444443,29,28.103448275862068,8.061349693251534,16.862068965517242,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
DJ Bravo,Eden Gardens,Kolkata Knight Riders,0,158,36.77848101265823,7.605582524271845,15.92270531400966,19,35.8421052631579,7.897959183673469,15.68,9,30.88888888888889,8.119760479041917,16.7,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
Harbhajan Singh,Eden Gardens,Kolkata Knight Riders,33,160,30.71875,6.741418764302059,21.714285714285715,19,26.473684210526315,6.935064935064935,22.647058823529413,9,32.666666666666664,7.77906976744186,17.2,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
KM Asif,Eden Gardens,Kolkata Knight Riders,25,7,25.0,9.188811188811188,20.428571428571427,2,25.0,9.0,19.0,1,25.0,9.789473684210526,19.0,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
KV Sharma,Eden Gardens,Kolkata Knight Riders,0,73,29.246575342465757,7.934354485776805,18.28,14,41.0,7.4765625,12.8,6,39.16666666666666,9.029126213592232,11.444444444444445,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
Kuldeep Yadav,Eden Gardens,Chennai Super Kings,25,71,30.47887323943662,7.80513495720869,20.527027027027028,7,10.714285714285714,8.066225165562914,50.333333333333336,21,30.80952380952381,7.955947136563877,19.73913043478261,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
L Ngidi,Eden Gardens,Kolkata Knight Riders,25,14,57.85714285714285,7.543859649122807,12.214285714285714,3,54.0,8.26086956521739,11.5,1,25.0,11.052631578947368,19.0,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
MG Johnson,Eden Gardens,Chennai Super Kings,-6,54,35.629629629629626,7.531129900076864,19.71212121212121,9,33.22222222222222,8.340807174887892,24.77777777777778,8,31.125,7.193717277486911,21.22222222222222,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
PP Chawla,Eden Gardens,Chennai Super Kings,58,180,31.08888888888889,7.702173913043478,19.574468085106385,22,28.727272727272727,8.146666666666667,20.454545454545453,35,36.02857142857143,8.008474576271187,16.46511627906977,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
RA Jadeja,Eden Gardens,Kolkata Knight Riders,25,197,24.279187817258883,7.3313019390581715,22.422360248447205,26,21.653846153846157,7.232365145228216,25.36842105263158,11,20.363636363636363,8.536363636363637,27.5,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
SP Narine,Eden Gardens,Chennai Super Kings,58,161,35.73913043478261,6.498950682056663,20.945054945054945,19,39.578947368421055,6.161434977578475,18.58333333333333,44,45.25,6.052123552123552,16.983606557377048,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
SR Watson,Eden Gardens,Kolkata Knight Riders,0,105,29.723809523809525,7.218530650444548,19.97196261682243,13,29.76923076923077,7.456521739130435,21.23076923076923,7,14.714285714285714,7.901408450704225,47.333333333333336,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
Shivam Mavi,Eden Gardens,Chennai Super Kings,0,32,28.71875,7.88646288209607,20.818181818181817,4,12.5,8.068965517241379,43.5,6,13.833333333333334,8.186915887850468,35.666666666666664,86.0,126.84244436734896,26.03560528992879,7.610546662040938,26.03560528992879,308.8372093023256
AJ Tye,Holkar Cricket Stadium,Mumbai Indians,33,30,45.06666666666667,7.974789915966387,14.875,5,46.0,7.233644859813084,13.375,4,57.0,7.878787878787879,12.375,9.0,139.18575063613233,29.72826086956522,8.351145038167939,29.72826086956522,335.0
AR Patel,Holkar Cricket Stadium,Mumbai Indians,0,134,26.970149253731343,7.005888465535158,24.058333333333334,19,21.0,7.727506426735219,29.923076923076923,6,15.166666666666666,6.966101694915254,39.333333333333336,9.0,139.18575063613233,29.72826086956522,8.351145038167939,29.72826086956522,335.0
AS Rajpoot,Holkar Cricket Stadium,Mumbai Indians,0,29,23.86206896551724,8.16931216931217,23.625,9,20.33333333333333,9.882352941176473,26.714285714285715,3,4.333333333333333,11.6,45.0,9.0,139.18575063613233,29.72826086956522,8.351145038167939,29.72826086956522,335.0
